perm	module	n	mean_diff	p_value	bh_q
6	2	10	-0.05887894736842105	0.711149704638478	0.963166767599023
6	3	10	0.013433684210526297	0.8646170862906106	0.9906036800694602
6	4	10	0.044445599999999995	0.5795399011086473	0.963166767599023
6	5	10	-0.060235882352941195	0.5250395833945531	0.963166767599023
6	6	10	0.032128888888888894	0.7705334140792184	0.963166767599023
6	7	10	0.08606059895833333	0.44318562565169684	0.963166767599023
6	8	10	0.027054358974358983	0.7132545350062287	0.963166767599023
6	9	10	0.10287500000000001	0.2773742324607198	0.963166767599023
6	10	10	0.021360294117647068	0.7299358624577708	0.963166767599023
6	11	10	0.050284651162790704	0.5645771000612063	0.963166767599023
6	12	10	0.0957399856321839	0.3603623903419022	0.963166767599023
6	13	10	0.0686425304414003	0.3714943340829404	0.963166767599023
6	14	10	-0.03678483870967743	0.7021880057188983	0.963166767599023
6	15	10	0.07336592592592592	0.45700870522037507	0.963166767599023
6	16	10	-0.006687323943661988	0.9596308002581175	0.9906036800694602
6	17	10	0.0008850000000000302	0.9906036800694602	0.9906036800694602
6	18	10	0.02588470588235294	0.7410581400439651	0.963166767599023
6	19	10	-0.04859769230769233	0.6492487077331355	0.963166767599023
6	20	10	0.003777594936708861	0.9599439313828655	0.9906036800694602
7	1	10	0.05319260869565219	0.723706370253197	0.9985264651883581
7	2	10	0.07177700000000002	0.4920494582889816	0.9985264651883581
7	3	10	0.00015916666666665607	0.9985264651883581	0.9985264651883581
7	4	10	0.017062262583095934	0.9577942450419601	0.9985264651883581
7	5	10	-0.07763166666666665	0.48741421751027936	0.9985264651883581
7	6	10	-0.04366935483870969	0.7566948541743104	0.9985264651883581
7	7	10	0.007561200000000007	0.9165339199534297	0.9985264651883581
7	8	10	-0.0008063461538461547	0.9944382632273407	0.9985264651883581
7	9	10	-0.03558	0.6661285845478235	0.9985264651883581
7	10	10	-0.006276315789473691	0.9510399900480355	0.9985264651883581
7	11	10	-0.019141426553672312	0.8200867119721744	0.9985264651883581
7	12	10	-0.01935785714285712	0.8697519302709971	0.9985264651883581
7	13	10	0.006153684210526328	0.9459511399143965	0.9985264651883581
7	14	10	-0.048176216216216226	0.5813590228672614	0.9985264651883581
7	15	10	-0.1007479561042524	0.3077654794440068	0.9985264651883581
7	16	10	-0.01797289855072464	0.765162341459646	0.9985264651883581
7	17	10	-0.03006836974110033	0.6668796782776141	0.9985264651883581
7	18	10	-0.0634381560283688	0.5386511891600694	0.9985264651883581
7	19	10	0.06930432432432432	0.5659413063763001	0.9985264651883581
7	20	10	0.07063230769230769	0.39664526842053505	0.9985264651883581
8	1	10	0.04345295833333333	0.6705162751119285	0.9665836321586386
8	2	10	0.04246041095890412	0.5903143029845435	0.9665836321586386
8	3	10	0.017565151515151513	0.7680990737598132	0.9665836321586386
8	4	10	0.03601512820512821	0.728892207270555	0.9665836321586386
8	5	10	-0.10084083333333331	0.4181429302356259	0.9665836321586386
8	6	10	0.08835069047619046	0.3290512516720079	0.9665836321586386
8	7	10	0.054370422535211294	0.6278080601080842	0.9665836321586386
8	8	10	0.04097499999999998	0.6674762933096776	0.9665836321586386
8	9	10	0.042007608695652184	0.6958258651968081	0.9665836321586386
8	10	10	-0.004300000000000007	0.957952157409026	0.9665836321586386
8	11	10	0.04251263157894739	0.5908218359056345	0.9665836321586386
8	12	10	-0.055564375	0.632585617781378	0.9665836321586386
8	13	10	-0.006197500000000006	0.941144023667452	0.9665836321586386
8	14	10	0.09173681818181818	0.29735388731473367	0.9665836321586386
8	15	10	0.012213793103448283	0.8801072731394151	0.9665836321586386
8	16	10	-0.01592743259803922	0.8430486405741198	0.9665836321586386
8	17	10	-0.42566074317738795	0.165812690143329	0.9665836321586386
8	18	10	0.004918064516129026	0.9665836321586387	0.9665836321586386
8	19	10	0.02980480000000001	0.6211755170220048	0.9665836321586386
8	20	10	-0.015144580246913597	0.8668222931416967	0.9665836321586386
9	1	10	0.009785306122448984	0.9139830782578042	0.9451540147719941
9	2	10	0.028350981848184815	0.8107386013138833	0.9086632351039093
9	3	10	-0.03420608695652175	0.5890832973151845	0.9086632351039093
9	4	10	-0.015503237179487196	0.8026538603339088	0.9086632351039093
9	5	10	0.020677767857142856	0.7653833731630322	0.9086632351039093
9	6	10	0.058936842105263176	0.4884323561841786	0.9086632351039093
9	7	10	0.03179476923076922	0.7075065829893881	0.9086632351039093
9	8	10	0.04178302631578949	0.6253692344884187	0.9086632351039093
9	9	10	-0.08567999999999999	0.4693060388910373	0.9086632351039093
9	10	10	-0.03141565217391304	0.7461938454914003	0.9086632351039093
9	11	10	-0.1450459259259259	0.364740839265866	0.9086632351039093
9	12	10	-0.16448237954768938	0.611941767811409	0.9086632351039093
9	13	10	-0.12811526315789473	0.36298243180331524	0.9086632351039093
9	14	10	0.03784478260869565	0.6593986166176578	0.9086632351039093
9	15	10	-0.02698030303030301	0.8006004402344025	0.9086632351039093
9	16	10	-0.007245714285714263	0.9451540147719941	0.9451540147719941
9	17	10	0.01958458333333333	0.8177969115935184	0.9086632351039093
9	18	10	0.03980577777777776	0.7538786845019481	0.9086632351039093
9	19	10	-0.04684555555555555	0.6744651169342335	0.9086632351039093
9	20	10	0.020259999999999986	0.815496358617654	0.9086632351039093
10	1	10	0.12178499999999999	0.4118845527872792	0.8237691055745584
10	2	10	0.1510726470588235	0.23451652046049287	0.8237691055745584
10	3	10	0.11632062500000002	0.4046041247170684	0.8237691055745584
10	4	10	0.27767367948717947	0.3986232388615334	0.8237691055745584
10	5	10	0.017884166666666673	0.851237969255555	0.9832663492371483
10	6	10	0.09465756756756757	0.32944901825813755	0.8237691055745584
10	7	10	0.03768151515151514	0.6116038185364912	0.9409289515946018
10	8	10	0.11800953862660943	0.20899018396358549	0.8237691055745584
10	9	10	0.0216091489361702	0.7332272401844175	0.9832663492371483
10	10	10	0.16856479166666669	0.11611735458963235	0.8237691055745584
10	11	10	0.08260349999999998	0.26108565797682215	0.8237691055745584
10	12	10	0.14126777777777777	0.11073917558446311	0.8237691055745584
10	13	10	0.041735	0.571930656427531	0.9409289515946018
10	14	10	-0.013365357142857155	0.8849397143134334	0.9832663492371483
10	15	10	0.033449583333333345	0.8226902831594041	0.9832663492371483
10	16	10	0.002065779569892484	0.9831557928493599	0.9940081040513409
10	17	10	0.0007581481481481412	0.9940081040513409	0.9940081040513409
10	18	10	0.06914823529411765	0.3695835985470781	0.8237691055745584
10	19	10	0.046029523809523826	0.5409470199076472	0.9409289515946018
10	20	10	0.023886999999999985	0.7934070382675906	0.9832663492371483
11	1	10	0.002031538461538468	0.9851855052549567	0.9851855052549567
11	2	10	-0.05630716981132076	0.598069863828359	0.9851855052549567
11	3	10	-0.010435000000000005	0.9420748637098155	0.9851855052549567
11	4	10	-0.025081034002229698	0.9439646347543902	0.9851855052549567
11	5	10	-0.004954418604651167	0.9709455113453536	0.9851855052549567
11	6	10	0.023729166666666635	0.7707499480027933	0.9851855052549567
11	7	10	0.018054999999999995	0.8635868600351384	0.9851855052549567
11	8	10	0.08029923076923075	0.38553366994447336	0.9851855052549567
11	9	10	0.028339259259259265	0.7929882722121573	0.9851855052549567
11	10	10	-0.007397222222222222	0.9431410612136752	0.9851855052549567
11	11	10	0.06351769230769232	0.3443462407680744	0.9851855052549567
11	12	10	0.04245178571428571	0.6412417274374151	0.9851855052549567
11	13	10	0.09471457207207205	0.33806341166753584	0.9851855052549567
11	14	10	0.023129999999999994	0.7519330183305575	0.9851855052549567
11	15	10	0.09340634146341462	0.3539098590430616	0.9851855052549567
11	16	10	0.03008344827586208	0.653490867215424	0.9851855052549567
11	17	10	0.024066363636363636	0.7096347229011113	0.9851855052549567
11	18	10	0.025985163398692827	0.7080555507710882	0.9851855052549567
11	19	10	0.01470279792746114	0.8510366498852628	0.9851855052549567
11	20	10	0.10192109344894026	0.41646540974828383	0.9851855052549567
12	1	10	0.05431987433862433	0.5244908639004131	0.995479877150759
12	2	10	-0.007009226804123714	0.9188397595689966	0.995479877150759
12	3	10	0.06525640625	0.5900914990675497	0.995479877150759
12	4	10	0.056425199999999995	0.498534420585117	0.995479877150759
12	5	10	0.0008859999999999951	0.9954798771507591	0.995479877150759
12	6	10	0.02042545454545454	0.8685495251411874	0.995479877150759
12	7	10	-0.011095312500000015	0.9153699496761347	0.995479877150759
12	8	10	-0.0006792592592592906	0.9935329346113364	0.995479877150759
12	9	10	0.12714649122807017	0.2590688773457359	0.995479877150759
12	10	10	-0.12406166666666667	0.2857143573806693	0.995479877150759
12	11	10	-0.21434031277340332	0.47946440663599965	0.995479877150759
12	12	10	0.029492239583333347	0.781705836696347	0.995479877150759
12	13	10	0.014623000000000002	0.869314284849537	0.995479877150759
12	14	10	-0.036786739130434794	0.6806590756510253	0.995479877150759
12	15	10	0.09513279999999999	0.3780799087554354	0.995479877150759
12	16	10	0.05880666666666665	0.5093185955535664	0.995479877150759
12	17	10	0.00622000000000002	0.9487372353091355	0.995479877150759
12	18	10	0.09185428240740741	0.35246796831737415	0.995479877150759
12	19	10	0.0035546153846153948	0.9733928367650602	0.995479877150759
12	20	10	0.013618446601941744	0.8487955810963315	0.995479877150759
13	1	10	-0.10036176470588236	0.3954584541762576	0.6470870761196781
13	2	10	-0.023103076923076928	0.7480986087150292	0.7480986087150292
13	3	10	-0.2632086956521739	0.046158152001638086	0.6470870761196781
13	4	10	-0.046255217391304344	0.615032396484033	0.6597262086653641
13	5	10	-0.06254785714285716	0.5413143195195749	0.6597262086653641
13	6	10	-0.090712	0.6042571471904727	0.6597262086653641
13	7	10	-0.07785589285714285	0.30000026895660903	0.6470870761196781
13	8	10	-0.10288684210526315	0.20675036134587454	0.6470870761196781
13	9	10	-0.07384538461538462	0.46452666207611637	0.6597262086653641
13	10	10	-0.1500435393772894	0.626739898232096	0.6597262086653641
13	11	10	-0.07213920634920636	0.25528565119205404	0.6470870761196781
13	12	10	-0.09972699999999998	0.30012608681745734	0.6470870761196781
13	13	10	-0.10936318333333331	0.1304107460211188	0.6470870761196781
13	14	10	-0.07785409090909093	0.3710566223494487	0.6470870761196781
13	15	10	-0.07276070402298848	0.29858933157311496	0.6470870761196781
13	16	10	-0.18738378881987577	0.1137159338909457	0.6470870761196781
13	17	10	-0.0903038775510204	0.4206065994777908	0.6470870761196781
13	18	10	-0.09159530303030304	0.28758294399663376	0.6470870761196781
13	19	10	-0.050640294117647054	0.5952106625136135	0.6597262086653641
13	20	10	-0.08627272727272725	0.37763134736211645	0.6470870761196781
14	1	10	0.052267692307692314	0.551004521133478	0.910351947302017
14	2	10	0.01733447368421052	0.8553680572321063	0.910351947302017
14	3	10	0.0520894345238095	0.5805641626039952	0.910351947302017
14	4	10	0.10269697674418606	0.2437881012504617	0.910351947302017
14	5	10	0.03464629629629629	0.6109687182051053	0.910351947302017
14	6	10	0.035779285714285715	0.6349529073339157	0.910351947302017
14	7	10	0.04492616903633491	0.6836200032460429	0.910351947302017
14	8	10	0.05865519999999998	0.5254034736495985	0.910351947302017
14	9	10	0.07327978723404256	0.5653541401245123	0.910351947302017
14	10	10	0.10180181818181817	0.4757776205063915	0.910351947302017
14	11	10	0.15502714285714286	0.24366932645451933	0.910351947302017
14	12	10	0.010454705882352932	0.9008596387120291	0.910351947302017
14	13	10	-0.48052032107843135	0.10896909208329952	0.910351947302017
14	14	10	-0.014185365853658528	0.8765056815089138	0.910351947302017
14	15	10	-0.008151942231075704	0.9057867311376455	0.910351947302017
14	16	10	-0.16087945945945945	0.28402698614845745	0.910351947302017
14	17	10	0.04149344827586206	0.7003807564780615	0.910351947302017
14	18	10	-0.11844916666666667	0.30223739518287696	0.910351947302017
14	19	10	0.010823999999999976	0.910351947302017	0.910351947302017
14	20	10	0.05159125	0.600300991534418	0.910351947302017
15	1	10	0.051757692307692296	0.5761082447473347	0.9440749638813879
15	2	10	0.07059566666666667	0.4169155977553016	0.9440749638813879
15	3	10	0.08425533333333333	0.477316106523336	0.9440749638813879
15	4	10	0.12530416666666663	0.19786766358553898	0.9440749638813879
15	5	10	0.678291091470258	0.031634031785690686	0.6326806357138137
15	6	10	0.08698588235294119	0.3337551838767936	0.9440749638813879
15	7	10	0.0210883908045977	0.8042484421735492	0.9440749638813879
15	8	10	0.03526199999999999	0.6399051373324789	0.9440749638813879
15	9	10	0.09124062499999999	0.34686303732365054	0.9440749638813879
15	10	10	-0.014358873239436621	0.8968712156873184	0.9440749638813879
15	11	10	-0.027324185606060612	0.7993864981477912	0.9440749638813879
15	12	10	-0.06469636363636364	0.5174320816542521	0.9440749638813879
15	13	10	0.0008399999999999963	0.988960488855658	0.988960488855658
15	14	10	-0.019718181818181798	0.8330341592189758	0.9440749638813879
15	15	10	-0.024115909090909105	0.8098839942723737	0.9440749638813879
15	16	10	-0.0158695	0.8516376266379422	0.9440749638813879
15	17	10	0.09419373333333333	0.20642046039453632	0.9440749638813879
15	18	10	0.09390864804964541	0.30225438661808957	0.9440749638813879
15	19	10	0.08170525423728814	0.5766881815511176	0.9440749638813879
15	20	10	0.018242801801801815	0.8386259089223866	0.9440749638813879
16	1	10	0.05440437158469946	0.6396387537208996	0.9842959519553416
16	2	10	0.012632325581395343	0.8435365141861326	0.9842959519553416
16	3	10	-0.02244222222222223	0.8455984245981296	0.9842959519553416
16	4	10	0.05296315789473686	0.5284950344188042	0.9842959519553416
16	5	10	0.0023579999999999964	0.9842959519553416	0.9842959519553416
16	6	10	-0.003537241379310352	0.9686236172259552	0.9842959519553416
16	7	10	0.02520416666666666	0.7608413964355736	0.9842959519553416
16	8	10	0.004329999999999995	0.9666425480722511	0.9842959519553416
16	9	10	-0.02376166666666667	0.8355679046283861	0.9842959519553416
16	10	10	0.01185393617021276	0.8852727517861028	0.9842959519553416
16	11	10	0.07575866666666664	0.5086374726802747	0.9842959519553416
16	12	10	0.051260833333333325	0.6439092179911332	0.9842959519553416
16	13	10	-0.09742631578947367	0.48971036018496283	0.9842959519553416
16	14	10	-0.046960263157894734	0.7719073628215134	0.9842959519553416
16	15	10	-0.09257034221525604	0.7852286995525077	0.9842959519553416
16	16	10	-0.06136799999999999	0.5434654113649997	0.9842959519553416
16	17	10	0.004533571428571426	0.9404500768719934	0.9842959519553416
16	18	10	0.023189371141975307	0.7936727428276664	0.9842959519553416
16	19	10	0.026360797101449274	0.7601272757030721	0.9842959519553416
16	20	10	0.00888577319587629	0.9001690625231991	0.9842959519553416
17	1	10	0.005271714285714303	0.942389383113647	0.9741346420374353
17	2	10	-0.002728141025641026	0.9741346420374353	0.9741346420374353
17	3	10	0.07478222222222225	0.5518542004840188	0.9741346420374353
17	4	10	-0.037517305389221565	0.7583959641719655	0.9741346420374353
17	5	10	0.0038645833333333544	0.9607257762402532	0.9741346420374353
17	6	10	0.035114117647058816	0.7176869460712996	0.9741346420374353
17	7	10	0.13282633333333332	0.26666706542344554	0.9741346420374353
17	8	10	0.28741028487752934	0.39401524435576185	0.9741346420374353
17	9	10	-0.0046041666666666505	0.9588639026416643	0.9741346420374353
17	10	10	-0.009725599999999978	0.9593113725502282	0.9741346420374353
17	11	10	0.050194117647058854	0.712818523988969	0.9741346420374353
17	12	10	0.05689062499999999	0.556960045517791	0.9741346420374353
17	13	10	-0.04645817073170731	0.5594707252106383	0.9741346420374353
17	14	10	-0.06320129032258065	0.45241793312646505	0.9741346420374353
17	15	10	-0.026601789473684218	0.6639720574100507	0.9741346420374353
17	16	10	-0.06442752688172043	0.46662968642077773	0.9741346420374353
17	17	10	-0.03385346938775512	0.669481010869275	0.9741346420374353
17	18	10	0.018468857142857155	0.8413147400563026	0.9741346420374353
17	19	10	-0.050536829268292685	0.482269777818221	0.9741346420374353
17	20	10	-0.03843912940379403	0.6583134133428725	0.9741346420374353
18	1	10	-0.02349	0.773874006900368	0.96796066544735
18	2	10	-0.168430625	0.12667750839780667	0.96796066544735
18	3	10	-0.0020171428571428606	0.9855295087348559	0.9855295087348559
18	4	10	0.03377187500000002	0.7569130578297694	0.96796066544735
18	5	10	-0.11357416666666668	0.33122323624965166	0.96796066544735
18	6	10	-0.03968903225806451	0.6917182783065443	0.96796066544735
18	7	10	0.026131000000000022	0.7710008596897282	0.96796066544735
18	8	10	0.24289770708582833	0.454994220894815	0.96796066544735
18	9	10	-0.092875	0.6017827588811762	0.96796066544735
18	10	10	-0.01208653846153846	0.8821899474069741	0.96796066544735
18	11	10	-0.04346771428571429	0.5160210603513979	0.96796066544735
18	12	10	-0.061481805555555546	0.48192078255451287	0.96796066544735
18	13	10	-0.049432891566265055	0.5532496178182162	0.96796066544735
18	14	10	-0.029127361111111118	0.6961823611491962	0.96796066544735
18	15	10	0.010505285714285694	0.9195626321749826	0.96796066544735
18	16	10	-0.04464979166666667	0.6246775513092908	0.96796066544735
18	17	10	-0.009928750000000005	0.9131670080630405	0.96796066544735
18	18	10	-0.08148000000000001	0.32754484317908705	0.96796066544735
18	19	10	-0.014296747076023398	0.8720189698582437	0.96796066544735
18	20	10	0.055664444444444426	0.587380029243826	0.96796066544735
19	1	10	-0.3813926305555556	0.26092093562602336	0.9135014848354958
19	2	10	-0.027517333333333345	0.8176869702629288	0.926973558827733
19	3	10	-0.014175999999999989	0.8787774159185471	0.926973558827733
19	4	10	-0.01574766666666668	0.8806248808863464	0.926973558827733
19	5	10	0.08014124999999998	0.4305374344122421	0.9135014848354958
19	6	10	0.03739328157349896	0.5560184370296821	0.9135014848354958
19	7	10	-0.08771116452991454	0.5076630743537027	0.9135014848354958
19	8	10	0.015428842592592602	0.8560398158880687	0.926973558827733
19	9	10	0.1322775	0.2393279412929863	0.9135014848354958
19	10	10	0.06611085106382979	0.4160556376221711	0.9135014848354958
19	11	10	0.0950181818181818	0.34505131806637257	0.9135014848354958
19	12	10	0.05318344827586206	0.6110296641500539	0.9135014848354958
19	13	10	0.03183982456140351	0.6851261136266218	0.9135014848354958
19	14	10	0.07180146396396395	0.38780792861498625	0.9135014848354958
19	15	10	0.06069799999999999	0.5051413666109141	0.9135014848354958
19	16	10	-0.04318370370370371	0.6730388826892875	0.9135014848354958
19	17	10	0.0460739344262295	0.479447747881093	0.9135014848354958
19	18	10	0.07542534482758623	0.5397639945288355	0.9135014848354958
19	19	10	0.16203249999999997	0.1905367236046811	0.9135014848354958
19	20	10	0.008415000000000006	0.9476498737635923	0.9476498737635923
20	1	10	0.06652383986928104	0.39055770130896317	0.8312440002255126
20	2	10	0.02820244444444444	0.7032270655116988	0.8312440002255126
20	3	10	0.008089999999999991	0.9323429930663845	0.9637476727078622
20	4	10	0.06267666666666667	0.5795032020036901	0.8312440002255126
20	5	10	0.0867707692307692	0.2728566185819241	0.8312440002255126
20	6	10	0.048217037037037024	0.7065574001916857	0.8312440002255126
20	7	10	-0.12814741927825263	0.6890524557134943	0.8312440002255126
20	8	10	0.0661728	0.4410348743094774	0.8312440002255126
20	9	10	0.05951194029850746	0.5553716076593096	0.8312440002255126
20	10	10	0.13720521739130434	0.08627791194945877	0.8312440002255126
20	11	10	0.10617796527777779	0.2819432679032998	0.8312440002255126
20	12	10	-0.022763333333333337	0.8360377884903001	0.9289308761003334
20	13	10	0.05162594594594595	0.5967229988010776	0.8312440002255126
20	14	10	0.06515295454545456	0.379561740124321	0.8312440002255126
20	15	10	0.04656434782608695	0.5186471347502519	0.8312440002255126
20	16	10	0.06862849056603774	0.3980331046714558	0.8312440002255126
20	17	10	0.0461235294117647	0.6536206735660399	0.8312440002255126
20	18	10	0.05409461538461537	0.5069753368157492	0.8312440002255126
20	19	10	0.004733814102564104	0.9637476727078622	0.9637476727078622
20	20	10	0.04623692307692308	0.5837363847254984	0.8312440002255126
21	1	10	0.046046239837398396	0.5984982672781425	0.9932258508093874
21	2	10	0.43604621995820264	0.18459333441272885	0.9932258508093874
21	3	10	0.06995	0.559023342695784	0.9932258508093874
21	4	10	0.0708726470588235	0.4430664207007231	0.9932258508093874
